hour,feature,mean_abs_shap,feature_type,days_back
0,dSocdt_h6_day_minus4,0.0,dSocdt,4
0,dSocdt_h7_day_minus4,0.0,dSocdt,4
0,dSocdt_h8_day_minus4,0.0,dSocdt,4
0,dSocdt_h9_day_minus4,0.0,dSocdt,4
0,dSocdt_h10_day_minus4,0.0,dSocdt,4
0,dSocdt_h11_day_minus4,0.0,dSocdt,4
0,dSocdt_h12_day_minus4,0.0,dSocdt,4
0,dSocdt_h13_day_minus4,0.0,dSocdt,4
0,dSocdt_h14_day_minus4,0.0,dSocdt,4
0,dSocdt_h15_day_minus4,0.0,dSocdt,4
0,dSocdt_h16_day_minus4,0.0,dSocdt,4
0,dSocdt_h17_day_minus4,0.0,dSocdt,4
0,dSocdt_h18_day_minus4,0.0,dSocdt,4
0,dSocdt_h19_day_minus4,0.0,dSocdt,4
0,dSocdt_h20_day_minus4,0.0,dSocdt,4
0,dSocdt_h21_day_minus4,0.0,dSocdt,4
0,dSocdt_h22_day_minus4,0.0,dSocdt,4
0,dSocdt_h23_day_minus4,0.0,dSocdt,4
0,Soc_h0_day_minus4,0.0,Soc,4
0,Soc_h1_day_minus4,0.0,Soc,4
0,Soc_h2_day_minus4,0.0,Soc,4
0,Soc_h3_day_minus4,0.0,Soc,4
0,Soc_h4_day_minus4,0.0,Soc,4
0,Soc_h5_day_minus4,0.0,Soc,4
0,Soc_h6_day_minus4,0.0,Soc,4
0,Soc_h7_day_minus4,0.0,Soc,4
0,Soc_h8_day_minus4,0.0,Soc,4
0,Soc_h9_day_minus4,0.0,Soc,4
0,Soc_h10_day_minus4,0.0,Soc,4
0,Soc_h11_day_minus4,0.0,Soc,4
0,Soc_h12_day_minus4,0.0,Soc,4
0,Soc_h13_day_minus4,0.0,Soc,4
0,Soc_h14_day_minus4,0.0,Soc,4
0,Soc_h15_day_minus4,0.0,Soc,4
0,Soc_h16_day_minus4,0.0,Soc,4
0,Soc_h17_day_minus4,0.0,Soc,4
0,Soc_h18_day_minus4,0.0,Soc,4
0,Soc_h19_day_minus4,0.0,Soc,4
0,Soc_h20_day_minus4,0.0,Soc,4
0,Soc_h21_day_minus4,0.0,Soc,4
0,Soc_h22_day_minus4,0.0,Soc,4
0,Soc_h23_day_minus4,0.0,Soc,4
0,dayofweek_day_minus4,0.0,Date,4
0,day_day_minus4,0.0,Date,4
0,month_day_minus4,0.0,Date,4
0,year_day_minus4,0.0,Date,4
0,dSocdt_h0_day_minus3,0.0,dSocdt,3
0,dSocdt_h1_day_minus3,0.0,dSocdt,3
0,dSocdt_h2_day_minus3,0.0,dSocdt,3
0,dSocdt_h3_day_minus3,0.0,dSocdt,3
0,dSocdt_h4_day_minus3,0.0,dSocdt,3
0,dSocdt_h5_day_minus3,0.0,dSocdt,3
0,dSocdt_h6_day_minus3,0.0,dSocdt,3
0,dSocdt_h7_day_minus3,0.0,dSocdt,3
0,dSocdt_h8_day_minus3,0.0,dSocdt,3
0,dSocdt_h9_day_minus3,0.0,dSocdt,3
0,dSocdt_h10_day_minus3,0.0,dSocdt,3
0,dSocdt_h11_day_minus3,0.0,dSocdt,3
0,dSocdt_h12_day_minus3,0.0,dSocdt,3
0,dSocdt_h13_day_minus3,0.0,dSocdt,3
0,dSocdt_h14_day_minus3,0.0,dSocdt,3
0,dSocdt_h15_day_minus3,0.0,dSocdt,3
0,dSocdt_h16_day_minus3,0.0,dSocdt,3
0,dSocdt_h17_day_minus3,0.0,dSocdt,3
0,dSocdt_h18_day_minus3,0.0,dSocdt,3
0,dSocdt_h19_day_minus3,0.01044878,dSocdt,3
0,dSocdt_h20_day_minus3,0.0,dSocdt,3
0,dSocdt_h21_day_minus3,0.0,dSocdt,3
0,dSocdt_h22_day_minus3,0.0,dSocdt,3
0,dSocdt_h23_day_minus3,0.06150632,dSocdt,3
0,Soc_h0_day_minus3,0.0,Soc,3
0,Soc_h1_day_minus3,0.0,Soc,3
0,Soc_h2_day_minus3,0.0,Soc,3
0,Soc_h3_day_minus3,0.0,Soc,3
0,Soc_h4_day_minus3,0.0,Soc,3
0,Soc_h5_day_minus3,0.0,Soc,3
0,Soc_h6_day_minus3,0.0,Soc,3
0,Soc_h7_day_minus3,0.0,Soc,3
0,Soc_h8_day_minus3,0.0,Soc,3
0,Soc_h9_day_minus3,0.0,Soc,3
0,Soc_h10_day_minus3,0.0,Soc,3
0,Soc_h11_day_minus3,0.0,Soc,3
0,Soc_h12_day_minus3,0.0,Soc,3
0,Soc_h13_day_minus3,0.0,Soc,3
0,Soc_h14_day_minus3,0.0,Soc,3
0,Soc_h15_day_minus3,0.0,Soc,3
0,Soc_h16_day_minus3,0.0,Soc,3
0,Soc_h17_day_minus3,0.0,Soc,3
0,Soc_h18_day_minus3,0.0,Soc,3
0,Soc_h19_day_minus3,0.0,Soc,3
0,Soc_h20_day_minus3,0.0,Soc,3
0,Soc_h21_day_minus3,0.0,Soc,3
0,Soc_h22_day_minus3,0.0,Soc,3
0,Soc_h23_day_minus3,0.0,Soc,3
0,dayofweek_day_minus3,0.0,Date,3
0,day_day_minus3,0.0,Date,3
0,month_day_minus3,0.0,Date,3
0,year_day_minus3,0.0,Date,3
0,dSocdt_h0_day_minus2,0.0,dSocdt,2
0,dSocdt_h1_day_minus2,0.0,dSocdt,2
0,dSocdt_h2_day_minus2,0.0,dSocdt,2
0,dSocdt_h3_day_minus2,0.0,dSocdt,2
0,dSocdt_h4_day_minus2,0.0,dSocdt,2
0,dSocdt_h5_day_minus2,0.0,dSocdt,2
0,dSocdt_h6_day_minus2,0.0,dSocdt,2
0,dSocdt_h7_day_minus2,0.0,dSocdt,2
0,dSocdt_h8_day_minus2,0.0,dSocdt,2
0,dSocdt_h9_day_minus2,0.0,dSocdt,2
0,dSocdt_h10_day_minus2,0.0,dSocdt,2
0,dSocdt_h11_day_minus2,0.0,dSocdt,2
0,dSocdt_h12_day_minus2,0.0,dSocdt,2
0,dSocdt_h13_day_minus2,0.0,dSocdt,2
0,dSocdt_h14_day_minus2,0.0,dSocdt,2
0,dSocdt_h15_day_minus2,0.0,dSocdt,2
0,dSocdt_h16_day_minus2,0.0,dSocdt,2
0,dSocdt_h17_day_minus2,0.0,dSocdt,2
0,dSocdt_h18_day_minus2,0.0,dSocdt,2
0,dSocdt_h19_day_minus2,0.0,dSocdt,2
0,dSocdt_h20_day_minus2,0.07084167,dSocdt,2
0,dSocdt_h21_day_minus2,0.0,dSocdt,2
0,dSocdt_h22_day_minus2,0.0188447,dSocdt,2
0,dSocdt_h23_day_minus2,0.02440401,dSocdt,2
0,Soc_h0_day_minus2,0.0,Soc,2
0,Soc_h1_day_minus2,0.0,Soc,2
0,Soc_h2_day_minus2,0.0,Soc,2
0,Soc_h3_day_minus2,0.0,Soc,2
0,Soc_h4_day_minus2,0.0,Soc,2
0,Soc_h5_day_minus2,0.0,Soc,2
0,Soc_h6_day_minus2,0.0,Soc,2
0,Soc_h7_day_minus2,0.0,Soc,2
0,Soc_h8_day_minus2,0.0,Soc,2
0,Soc_h9_day_minus2,0.0,Soc,2
0,Soc_h10_day_minus2,0.0,Soc,2
0,Soc_h11_day_minus2,0.0,Soc,2
0,Soc_h12_day_minus2,0.0,Soc,2
0,Soc_h13_day_minus2,0.0,Soc,2
0,Soc_h14_day_minus2,0.0,Soc,2
0,Soc_h15_day_minus2,0.0,Soc,2
0,Soc_h16_day_minus2,0.0,Soc,2
0,Soc_h17_day_minus2,0.0,Soc,2
0,Soc_h18_day_minus2,0.0,Soc,2
0,Soc_h19_day_minus2,0.0,Soc,2
0,Soc_h20_day_minus2,0.0,Soc,2
0,Soc_h21_day_minus2,0.0,Soc,2
0,Soc_h22_day_minus2,0.0,Soc,2
0,Soc_h23_day_minus2,0.0,Soc,2
0,dayofweek_day_minus2,0.0,Date,2
0,day_day_minus2,0.0,Date,2
0,month_day_minus2,0.0,Date,2
0,year_day_minus2,0.0,Date,2
0,dSocdt_h0_day_minus1,0.0,dSocdt,1
0,dSocdt_h1_day_minus1,0.04142937,dSocdt,1
0,dSocdt_h2_day_minus1,0.0,dSocdt,1
0,dSocdt_h3_day_minus1,0.0,dSocdt,1
0,dSocdt_h4_day_minus1,0.41426086,dSocdt,1
0,dSocdt_h5_day_minus1,0.05342533,dSocdt,1
0,dSocdt_h6_day_minus1,0.0,dSocdt,1
0,dSocdt_h7_day_minus1,0.0,dSocdt,1
0,dSocdt_h8_day_minus1,0.0,dSocdt,1
0,dSocdt_h9_day_minus1,0.0,dSocdt,1
0,dSocdt_h10_day_minus1,0.0,dSocdt,1
0,dSocdt_h11_day_minus1,0.0,dSocdt,1
0,dSocdt_h12_day_minus1,0.03468749,dSocdt,1
0,dSocdt_h13_day_minus1,0.0,dSocdt,1
0,dSocdt_h14_day_minus1,0.02971452,dSocdt,1
0,dSocdt_h15_day_minus1,0.0,dSocdt,1
0,dSocdt_h16_day_minus1,0.0,dSocdt,1
0,dSocdt_h17_day_minus1,0.00953767,dSocdt,1
0,dSocdt_h18_day_minus1,0.0,dSocdt,1
0,dSocdt_h19_day_minus1,0.02515891,dSocdt,1
0,dSocdt_h20_day_minus1,0.1366764,dSocdt,1
0,dSocdt_h21_day_minus1,0.07098253,dSocdt,1
0,dSocdt_h22_day_minus1,0.0,dSocdt,1
0,dSocdt_h23_day_minus1,0.76310998,dSocdt,1
0,Soc_h0_day_minus1,0.0,Soc,1
0,Soc_h1_day_minus1,0.0,Soc,1
0,Soc_h2_day_minus1,0.0,Soc,1
0,Soc_h3_day_minus1,0.0,Soc,1
0,Soc_h4_day_minus1,0.0,Soc,1
0,Soc_h5_day_minus1,0.0,Soc,1
0,Soc_h6_day_minus1,0.0,Soc,1
0,Soc_h7_day_minus1,0.0,Soc,1
0,Soc_h8_day_minus1,0.0,Soc,1
0,Soc_h9_day_minus1,0.0,Soc,1
0,Soc_h10_day_minus1,0.0,Soc,1
0,Soc_h11_day_minus1,0.0,Soc,1
0,Soc_h12_day_minus1,0.0,Soc,1
0,Soc_h13_day_minus1,0.0,Soc,1
0,Soc_h14_day_minus1,0.0,Soc,1
0,Soc_h15_day_minus1,0.0,Soc,1
0,Soc_h16_day_minus1,0.0,Soc,1
0,Soc_h17_day_minus1,0.0,Soc,1
0,Soc_h18_day_minus1,0.0,Soc,1
0,Soc_h19_day_minus1,0.01421512,Soc,1
0,Soc_h20_day_minus1,0.0,Soc,1
0,Soc_h21_day_minus1,0.0,Soc,1
0,Soc_h22_day_minus1,0.24560243,Soc,1
0,Soc_h23_day_minus1,0.07816499,Soc,1
0,dayofweek_day_minus1,0.0,Date,1
0,day_day_minus1,0.0,Date,1
0,month_day_minus1,0.02474067,Date,1
0,year_day_minus1,0.0,Date,1
1,dSocdt_h0_day_minus14,0.0,dSocdt,14
1,dSocdt_h1_day_minus14,0.0,dSocdt,14
1,dSocdt_h2_day_minus14,0.0,dSocdt,14
1,dSocdt_h3_day_minus14,0.0,dSocdt,14
1,dSocdt_h4_day_minus14,0.0,dSocdt,14
1,dSocdt_h5_day_minus14,0.0,dSocdt,14
1,dSocdt_h6_day_minus14,0.0,dSocdt,14
1,dSocdt_h7_day_minus14,0.0,dSocdt,14
1,dSocdt_h8_day_minus14,0.0,dSocdt,14
1,dSocdt_h9_day_minus14,0.0,dSocdt,14
1,dSocdt_h10_day_minus14,0.0,dSocdt,14
1,dSocdt_h11_day_minus14,0.0,dSocdt,14
1,dSocdt_h12_day_minus14,0.0,dSocdt,14
1,dSocdt_h13_day_minus14,0.0,dSocdt,14
1,dSocdt_h14_day_minus14,0.0,dSocdt,14
1,dSocdt_h15_day_minus14,0.0,dSocdt,14
1,dSocdt_h16_day_minus14,0.0,dSocdt,14
1,dSocdt_h17_day_minus14,0.0,dSocdt,14
1,dSocdt_h18_day_minus14,0.0,dSocdt,14
1,dSocdt_h19_day_minus14,0.0,dSocdt,14
1,dSocdt_h20_day_minus14,0.0,dSocdt,14
1,dSocdt_h21_day_minus14,0.0,dSocdt,14
1,dSocdt_h22_day_minus14,0.0,dSocdt,14
1,dSocdt_h23_day_minus14,0.0,dSocdt,14
1,Soc_h0_day_minus14,0.0,Soc,14
1,Soc_h1_day_minus14,0.0,Soc,14
1,Soc_h2_day_minus14,0.0,Soc,14
1,Soc_h3_day_minus14,0.0,Soc,14
1,Soc_h4_day_minus14,0.0,Soc,14
1,Soc_h5_day_minus14,0.0,Soc,14
1,Soc_h6_day_minus14,0.0,Soc,14
1,Soc_h7_day_minus14,0.0,Soc,14
1,Soc_h8_day_minus14,0.0,Soc,14
1,Soc_h9_day_minus14,0.0,Soc,14
1,Soc_h10_day_minus14,0.0,Soc,14
1,Soc_h11_day_minus14,0.0,Soc,14
1,Soc_h12_day_minus14,0.0,Soc,14
1,Soc_h13_day_minus14,0.0,Soc,14
1,Soc_h14_day_minus14,0.0,Soc,14
1,Soc_h15_day_minus14,0.0,Soc,14
1,Soc_h16_day_minus14,0.0,Soc,14
1,Soc_h17_day_minus14,0.0,Soc,14
1,Soc_h18_day_minus14,0.0,Soc,14
1,Soc_h19_day_minus14,0.0,Soc,14
1,Soc_h20_day_minus14,0.0,Soc,14
1,Soc_h21_day_minus14,0.0,Soc,14
1,Soc_h22_day_minus14,0.0,Soc,14
1,Soc_h23_day_minus14,0.0,Soc,14
1,dayofweek_day_minus14,0.0,Date,14
1,day_day_minus14,0.0,Date,14
1,month_day_minus14,0.0,Date,14
1,year_day_minus14,0.0,Date,14
1,dSocdt_h0_day_minus13,0.0,dSocdt,13
1,dSocdt_h1_day_minus13,0.0,dSocdt,13
1,dSocdt_h2_day_minus13,0.0,dSocdt,13
1,dSocdt_h3_day_minus13,0.0,dSocdt,13
1,dSocdt_h4_day_minus13,0.0,dSocdt,13
1,dSocdt_h5_day_minus13,0.0,dSocdt,13
1,dSocdt_h6_day_minus13,0.0,dSocdt,13
1,dSocdt_h7_day_minus13,0.0,dSocdt,13
1,dSocdt_h8_day_minus13,0.0,dSocdt,13
1,dSocdt_h9_day_minus13,0.0,dSocdt,13
1,dSocdt_h10_day_minus13,0.0,dSocdt,13
1,dSocdt_h11_day_minus13,0.0,dSocdt,13
1,dSocdt_h12_day_minus13,0.0,dSocdt,13
1,dSocdt_h13_day_minus13,0.0,dSocdt,13
1,dSocdt_h14_day_minus13,0.0,dSocdt,13
1,dSocdt_h15_day_minus13,0.0,dSocdt,13
1,dSocdt_h16_day_minus13,0.0,dSocdt,13
1,dSocdt_h17_day_minus13,0.0,dSocdt,13
1,dSocdt_h18_day_minus13,0.0,dSocdt,13
1,dSocdt_h19_day_minus13,0.0,dSocdt,13
1,dSocdt_h20_day_minus13,0.0,dSocdt,13
1,dSocdt_h21_day_minus13,0.0,dSocdt,13
1,dSocdt_h22_day_minus13,0.0,dSocdt,13
1,dSocdt_h23_day_minus13,0.0,dSocdt,13
1,Soc_h0_day_minus13,0.0,Soc,13
1,Soc_h1_day_minus13,0.0,Soc,13
1,Soc_h2_day_minus13,0.0,Soc,13
1,Soc_h3_day_minus13,0.0,Soc,13
1,Soc_h4_day_minus13,0.0,Soc,13
1,Soc_h5_day_minus13,0.0,Soc,13
1,Soc_h6_day_minus13,0.0,Soc,13
1,Soc_h7_day_minus13,0.0,Soc,13
1,Soc_h8_day_minus13,0.0,Soc,13
1,Soc_h9_day_minus13,0.0,Soc,13
1,Soc_h10_day_minus13,0.0,Soc,13
1,Soc_h11_day_minus13,0.0,Soc,13
1,Soc_h12_day_minus13,0.0,Soc,13
1,Soc_h13_day_minus13,0.0,Soc,13
1,Soc_h14_day_minus13,0.0,Soc,13
1,Soc_h15_day_minus13,0.0,Soc,13
1,Soc_h16_day_minus13,0.0,Soc,13
1,Soc_h17_day_minus13,0.0,Soc,13
1,Soc_h18_day_minus13,0.0,Soc,13
1,Soc_h19_day_minus13,0.0,Soc,13
1,Soc_h20_day_minus13,0.0,Soc,13
1,Soc_h21_day_minus13,0.0,Soc,13
1,Soc_h22_day_minus13,0.0,Soc,13
1,Soc_h23_day_minus13,0.0,Soc,13
1,dayofweek_day_minus13,0.0,Date,13
1,day_day_minus13,0.0,Date,13
1,month_day_minus13,0.0,Date,13
1,year_day_minus13,0.0,Date,13
1,dSocdt_h0_day_minus12,0.0,dSocdt,12
1,dSocdt_h1_day_minus12,0.0,dSocdt,12
1,dSocdt_h2_day_minus12,0.0,dSocdt,12
1,dSocdt_h3_day_minus12,0.0,dSocdt,12
1,dSocdt_h4_day_minus12,0.0,dSocdt,12
1,dSocdt_h5_day_minus12,0.0,dSocdt,12
1,dSocdt_h6_day_minus12,0.0,dSocdt,12
1,dSocdt_h7_day_minus12,0.0,dSocdt,12
1,dSocdt_h8_day_minus12,0.0,dSocdt,12
1,dSocdt_h9_day_minus12,0.0,dSocdt,12
1,dSocdt_h10_day_minus12,0.0,dSocdt,12
1,dSocdt_h11_day_minus12,0.0,dSocdt,12
1,dSocdt_h12_day_minus12,0.0,dSocdt,12
1,dSocdt_h13_day_minus12,0.0,dSocdt,12
1,dSocdt_h14_day_minus12,0.0,dSocdt,12
1,dSocdt_h15_day_minus12,0.0,dSocdt,12
1,dSocdt_h16_day_minus12,0.0,dSocdt,12
1,dSocdt_h17_day_minus12,0.0,dSocdt,12
1,dSocdt_h18_day_minus12,0.0,dSocdt,12
1,dSocdt_h19_day_minus12,0.0,dSocdt,12
1,dSocdt_h20_day_minus12,0.0,dSocdt,12
1,dSocdt_h21_day_minus12,0.0,dSocdt,12
1,dSocdt_h22_day_minus12,0.0,dSocdt,12
1,dSocdt_h23_day_minus12,0.0,dSocdt,12
1,Soc_h0_day_minus12,0.0,Soc,12
1,Soc_h1_day_minus12,0.0,Soc,12
1,Soc_h2_day_minus12,0.0,Soc,12
1,Soc_h3_day_minus12,0.0,Soc,12
1,Soc_h4_day_minus12,0.0,Soc,12
1,Soc_h5_day_minus12,0.0,Soc,12
1,Soc_h6_day_minus12,0.0,Soc,12
1,Soc_h7_day_minus12,0.0,Soc,12
1,Soc_h8_day_minus12,0.0,Soc,12
1,Soc_h9_day_minus12,0.0,Soc,12
1,Soc_h10_day_minus12,0.0,Soc,12
1,Soc_h11_day_minus12,0.0,Soc,12
1,Soc_h12_day_minus12,0.0,Soc,12
1,Soc_h13_day_minus12,0.0,Soc,12
1,Soc_h14_day_minus12,0.0,Soc,12
1,Soc_h15_day_minus12,0.0,Soc,12
1,Soc_h16_day_minus12,0.0,Soc,12
1,Soc_h17_day_minus12,0.0,Soc,12
1,Soc_h18_day_minus12,0.0,Soc,12
1,Soc_h19_day_minus12,0.0,Soc,12
1,Soc_h20_day_minus12,0.0,Soc,12
1,Soc_h21_day_minus12,0.0,Soc,12
1,Soc_h22_day_minus12,0.0,Soc,12
1,Soc_h23_day_minus12,0.0,Soc,12
1,dayofweek_day_minus12,0.0,Date,12
1,day_day_minus12,0.0,Date,12
1,month_day_minus12,0.0,Date,12
1,year_day_minus12,0.0,Date,12
1,dSocdt_h0_day_minus11,0.0,dSocdt,11
1,dSocdt_h1_day_minus11,0.0,dSocdt,11
1,dSocdt_h2_day_minus11,0.0,dSocdt,11
1,dSocdt_h3_day_minus11,0.0,dSocdt,11
1,dSocdt_h4_day_minus11,0.0,dSocdt,11
1,dSocdt_h5_day_minus11,0.0,dSocdt,11
1,dSocdt_h6_day_minus11,0.0,dSocdt,11
1,dSocdt_h7_day_minus11,0.0,dSocdt,11
1,dSocdt_h8_day_minus11,0.0,dSocdt,11
1,dSocdt_h9_day_minus11,0.0,dSocdt,11
1,dSocdt_h10_day_minus11,0.0,dSocdt,11
1,dSocdt_h11_day_minus11,0.0,dSocdt,11
1,dSocdt_h12_day_minus11,0.0,dSocdt,11
1,dSocdt_h13_day_minus11,0.0,dSocdt,11
1,dSocdt_h14_day_minus11,0.0,dSocdt,11
1,dSocdt_h15_day_minus11,0.0,dSocdt,11
1,dSocdt_h16_day_minus11,0.0,dSocdt,11
1,dSocdt_h17_day_minus11,0.0,dSocdt,11
1,dSocdt_h18_day_minus11,0.0,dSocdt,11
1,dSocdt_h19_day_minus11,0.0,dSocdt,11
1,dSocdt_h20_day_minus11,0.0,dSocdt,11
1,dSocdt_h21_day_minus11,0.0,dSocdt,11
1,dSocdt_h22_day_minus11,0.0,dSocdt,11
1,dSocdt_h23_day_minus11,0.0,dSocdt,11
1,Soc_h0_day_minus11,0.0,Soc,11
1,Soc_h1_day_minus11,0.0,Soc,11
1,Soc_h2_day_minus11,0.0,Soc,11
1,Soc_h3_day_minus11,0.0,Soc,11
1,Soc_h4_day_minus11,0.0,Soc,11
1,Soc_h5_day_minus11,0.0,Soc,11
1,Soc_h6_day_minus11,0.0,Soc,11
1,Soc_h7_day_minus11,0.0,Soc,11
1,Soc_h8_day_minus11,0.0,Soc,11
1,Soc_h9_day_minus11,0.0,Soc,11
1,Soc_h10_day_minus11,0.0,Soc,11
1,Soc_h11_day_minus11,0.0,Soc,11
1,Soc_h12_day_minus11,0.0,Soc,11
1,Soc_h13_day_minus11,0.0,Soc,11
1,Soc_h14_day_minus11,0.0,Soc,11
1,Soc_h15_day_minus11,0.0,Soc,11
1,Soc_h16_day_minus11,0.0,Soc,11
1,Soc_h17_day_minus11,0.0,Soc,11
1,Soc_h18_day_minus11,0.0,Soc,11
1,Soc_h19_day_minus11,0.0,Soc,11
1,Soc_h20_day_minus11,0.0,Soc,11
1,Soc_h21_day_minus11,0.0,Soc,11
1,Soc_h22_day_minus11,0.0,Soc,11
1,Soc_h23_day_minus11,0.0,Soc,11
1,dayofweek_day_minus11,0.0,Date,11
1,day_day_minus11,0.0,Date,11
1,month_day_minus11,0.0,Date,11
1,year_day_minus11,0.0,Date,11
1,dSocdt_h0_day_minus10,0.0,dSocdt,10
1,dSocdt_h1_day_minus10,0.0,dSocdt,10
1,dSocdt_h2_day_minus10,0.0,dSocdt,10
1,dSocdt_h3_day_minus10,0.0,dSocdt,10
1,dSocdt_h4_day_minus10,0.0,dSocdt,10
1,dSocdt_h5_day_minus10,0.0,dSocdt,10
1,dSocdt_h6_day_minus10,0.0,dSocdt,10
1,dSocdt_h7_day_minus10,0.0,dSocdt,10
1,dSocdt_h8_day_minus10,0.0,dSocdt,10
1,dSocdt_h9_day_minus10,0.0,dSocdt,10
1,dSocdt_h10_day_minus10,0.0,dSocdt,10
1,dSocdt_h11_day_minus10,0.0,dSocdt,10
1,dSocdt_h12_day_minus10,0.0,dSocdt,10
1,dSocdt_h13_day_minus10,0.0,dSocdt,10
1,dSocdt_h14_day_minus10,0.0,dSocdt,10
1,dSocdt_h15_day_minus10,0.0,dSocdt,10
1,dSocdt_h16_day_minus10,0.0,dSocdt,10
1,dSocdt_h17_day_minus10,0.0,dSocdt,10
1,dSocdt_h18_day_minus10,0.0,dSocdt,10
1,dSocdt_h19_day_minus10,0.0,dSocdt,10
1,dSocdt_h20_day_minus10,0.0,dSocdt,10
1,dSocdt_h21_day_minus10,0.0,dSocdt,10
1,dSocdt_h22_day_minus10,0.0,dSocdt,10
1,dSocdt_h23_day_minus10,0.0,dSocdt,10
1,Soc_h0_day_minus10,0.0,Soc,10
1,Soc_h1_day_minus10,0.0,Soc,10
1,Soc_h2_day_minus10,0.0,Soc,10
1,Soc_h3_day_minus10,0.0,Soc,10
1,Soc_h4_day_minus10,0.0,Soc,10
1,Soc_h5_day_minus10,0.0,Soc,10
1,Soc_h6_day_minus10,0.0,Soc,10
1,Soc_h7_day_minus10,0.0,Soc,10
1,Soc_h8_day_minus10,0.0,Soc,10
1,Soc_h9_day_minus10,0.0,Soc,10
1,Soc_h10_day_minus10,0.0,Soc,10
1,Soc_h11_day_minus10,0.0,Soc,10
1,Soc_h12_day_minus10,0.0,Soc,10
1,Soc_h13_day_minus10,0.0,Soc,10
1,Soc_h14_day_minus10,0.0,Soc,10
1,Soc_h15_day_minus10,0.0,Soc,10
1,Soc_h16_day_minus10,0.0,Soc,10
1,Soc_h17_day_minus10,0.0,Soc,10
1,Soc_h18_day_minus10,0.0,Soc,10
1,Soc_h19_day_minus10,0.0,Soc,10
1,Soc_h20_day_minus10,0.0,Soc,10
1,Soc_h21_day_minus10,0.0,Soc,10
1,Soc_h22_day_minus10,0.0,Soc,10
1,Soc_h23_day_minus10,0.0,Soc,10
1,dayofweek_day_minus10,0.0,Date,10
1,day_day_minus10,0.0,Date,10
1,month_day_minus10,0.0,Date,10
1,year_day_minus10,0.0,Date,10
1,dSocdt_h0_day_minus9,0.0,dSocdt,9
1,dSocdt_h1_day_minus9,0.0,dSocdt,9
1,dSocdt_h2_day_minus9,0.0,dSocdt,9
1,dSocdt_h3_day_minus9,0.0,dSocdt,9
1,dSocdt_h4_day_minus9,0.0,dSocdt,9
1,dSocdt_h5_day_minus9,0.0,dSocdt,9
1,dSocdt_h6_day_minus9,0.0,dSocdt,9
1,dSocdt_h7_day_minus9,0.0,dSocdt,9
1,dSocdt_h8_day_minus9,0.0,dSocdt,9
1,dSocdt_h9_day_minus9,0.0,dSocdt,9
1,dSocdt_h10_day_minus9,0.0,dSocdt,9
1,dSocdt_h11_day_minus9,0.0,dSocdt,9
1,dSocdt_h12_day_minus9,0.0,dSocdt,9
1,dSocdt_h13_day_minus9,0.0,dSocdt,9
1,dSocdt_h14_day_minus9,0.0,dSocdt,9
1,dSocdt_h15_day_minus9,0.0,dSocdt,9
1,dSocdt_h16_day_minus9,0.0,dSocdt,9
1,dSocdt_h17_day_minus9,0.0,dSocdt,9
1,dSocdt_h18_day_minus9,0.0,dSocdt,9
1,dSocdt_h19_day_minus9,0.0,dSocdt,9
1,dSocdt_h20_day_minus9,0.0,dSocdt,9
1,dSocdt_h21_day_minus9,0.0,dSocdt,9
1,dSocdt_h22_day_minus9,0.0,dSocdt,9
1,dSocdt_h23_day_minus9,0.0,dSocdt,9
1,Soc_h0_day_minus9,0.0,Soc,9
1,Soc_h1_day_minus9,0.0,Soc,9
1,Soc_h2_day_minus9,0.0,Soc,9
1,Soc_h3_day_minus9,0.0,Soc,9
1,Soc_h4_day_minus9,0.0,Soc,9
1,Soc_h5_day_minus9,0.0,Soc,9
1,Soc_h6_day_minus9,0.0,Soc,9
1,Soc_h7_day_minus9,0.0,Soc,9
1,Soc_h8_day_minus9,0.0,Soc,9
1,Soc_h9_day_minus9,0.0,Soc,9
1,Soc_h10_day_minus9,0.0,Soc,9
1,Soc_h11_day_minus9,0.0,Soc,9
1,Soc_h12_day_minus9,0.0,Soc,9
1,Soc_h13_day_minus9,0.0,Soc,9
1,Soc_h14_day_minus9,0.0,Soc,9
1,Soc_h15_day_minus9,0.0,Soc,9
1,Soc_h16_day_minus9,0.0,Soc,9
1,Soc_h17_day_minus9,0.0,Soc,9
1,Soc_h18_day_minus9,0.0,Soc,9
1,Soc_h19_day_minus9,0.0,Soc,9
1,Soc_h20_day_minus9,0.0,Soc,9
1,Soc_h21_day_minus9,0.0,Soc,9
1,Soc_h22_day_minus9,0.0,Soc,9
1,Soc_h23_day_minus9,0.0,Soc,9
1,dayofweek_day_minus9,0.0,Date,9
1,day_day_minus9,0.0,Date,9
1,month_day_minus9,0.0,Date,9
1,year_day_minus9,0.0,Date,9
1,dSocdt_h0_day_minus8,0.0,dSocdt,8
1,dSocdt_h1_day_minus8,0.0,dSocdt,8
1,dSocdt_h2_day_minus8,0.0,dSocdt,8
1,dSocdt_h3_day_minus8,0.0,dSocdt,8
1,dSocdt_h4_day_minus8,0.0,dSocdt,8
1,dSocdt_h5_day_minus8,0.0,dSocdt,8
1,dSocdt_h6_day_minus8,0.0,dSocdt,8
1,dSocdt_h7_day_minus8,0.0,dSocdt,8
1,dSocdt_h8_day_minus8,0.0,dSocdt,8
1,dSocdt_h9_day_minus8,0.0,dSocdt,8
1,dSocdt_h10_day_minus8,0.0,dSocdt,8
1,dSocdt_h11_day_minus8,0.0,dSocdt,8
